image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
2154.jpeg,6,35,6,47,8,58,9,69,13,79,19,88,28,93,40,97,52,97,62,96,73,94,80,88,84,78,86,67,88,55,89,44,89,33,14,32,20,28,28,28,36,30,44,33,54,34,61,30,68,28,76,28,83,31,49,37,49,45,49,53,49,61,40,65,45,67,50,67,54,66,58,64,22,37,26,35,32,35,37,39,32,41,26,41,60,39,65,35,70,35,75,37,71,40,65,40,40,87,45,81,48,78,51,79,55,77,59,80,64,84,59,83,55,82,52,83,49,83,45,84,43,86,48,84,51,84,55,83,62,83,55,76,52,77,49,76
2155.jpeg,19,34,19,43,19,52,21,63,26,73,32,82,38,90,45,96,54,97,64,96,75,91,86,85,95,76,99,66,100,52,100,39,99,27,20,24,24,24,28,26,32,28,36,31,50,29,57,26,65,23,74,22,82,25,45,39,44,46,42,53,41,60,38,65,41,66,44,67,48,66,53,65,27,35,30,34,35,34,39,38,35,38,30,38,58,37,63,34,69,33,74,34,69,38,63,38,34,78,36,76,41,75,45,76,49,75,58,75,66,77,59,82,52,85,47,85,43,84,38,83,35,78,42,79,46,80,50,79,64,78,50,79,46,79,42,79
2156.jpeg,-1,31,-1,42,-1,54,1,65,7,75,15,84,24,92,35,97,46,96,55,94,59,87,62,79,66,70,70,61,73,53,75,44,75,35,17,30,24,26,32,26,40,27,47,30,59,30,63,26,67,24,72,23,75,25,53,37,55,46,57,54,59,62,46,65,50,66,55,68,59,67,62,64,26,37,31,34,37,34,40,38,36,40,30,40,58,37,62,32,66,31,69,34,67,37,62,38,34,77,41,74,47,73,51,73,54,72,56,72,57,73,56,77,53,81,50,82,46,82,40,81,37,77,47,76,51,75,54,75,55,74,53,75,51,77,47,77
2157.jpeg,24,41,23,49,23,58,27,67,30,76,34,83,37,91,42,96,49,97,59,98,72,97,84,94,93,87,99,76,101,64,103,52,104,40,20,25,24,23,29,23,34,26,38,29,53,29,61,25,70,24,79,26,87,30,45,39,43,47,42,56,40,65,39,67,41,69,44,70,47,69,50,69,26,35,30,32,36,33,40,39,35,41,29,39,60,40,64,34,72,34,77,39,72,42,65,42,36,79,38,78,41,77,44,78,47,78,54,80,63,82,55,87,48,88,44,88,41,86,38,83,38,79,42,81,44,82,48,82,61,83,47,82,44,82,41,80
2158.jpeg,23,48,21,56,22,65,24,73,27,81,30,89,34,95,39,99,48,100,58,100,69,99,79,94,88,88,93,78,97,67,99,56,100,44,20,32,23,26,28,24,34,24,40,27,52,26,60,21,70,20,80,22,87,28,46,38,45,45,43,52,42,59,39,67,42,68,44,68,49,68,53,67,26,42,28,37,34,36,40,42,35,43,29,44,60,40,65,34,72,33,78,38,73,40,66,41,36,84,38,80,41,77,44,78,48,77,54,79,62,83,55,85,49,86,45,86,42,86,39,85,38,84,42,83,45,83,48,83,59,83,48,79,45,79,42,79
2159.jpeg,19,35,19,45,20,53,24,63,28,72,33,82,36,90,43,96,54,97,68,96,81,92,92,85,101,75,107,62,109,48,108,33,107,19,11,26,13,27,16,28,21,29,26,29,39,27,48,22,59,18,70,17,81,19,33,39,31,48,28,56,26,64,24,67,28,70,33,71,40,69,46,67,17,38,20,34,25,34,29,38,25,39,20,40,52,35,56,29,63,27,71,29,65,34,58,35,30,79,29,79,33,80,37,82,41,80,53,78,66,76,56,83,47,85,42,85,38,85,33,83,31,79,35,83,38,84,43,83,63,77,44,79,40,79,36,78
216.jpeg,13,46,13,55,14,64,15,73,19,81,23,88,30,93,39,96,48,97,58,96,66,93,73,87,77,79,80,70,82,61,82,51,82,42,18,35,22,29,29,28,36,28,43,31,51,31,57,27,65,25,72,27,77,33,48,38,48,45,48,51,48,58,40,62,44,64,48,65,52,64,56,62,25,40,28,38,33,38,38,41,33,42,28,42,58,40,62,37,66,37,70,39,67,41,62,41,35,76,39,74,45,73,48,74,51,73,56,74,62,75,56,79,52,79,48,80,44,80,39,79,37,76,45,75,48,76,51,75,60,76,51,76,48,76,44,76
2160.jpeg,12,43,14,52,16,61,19,70,22,79,27,87,33,93,41,97,50,97,60,96,70,92,80,84,88,76,94,67,97,56,97,45,97,35,15,31,19,26,25,25,31,27,37,30,50,28,58,23,66,21,76,23,83,27,45,37,45,45,45,52,44,60,39,65,42,67,46,67,49,66,53,65,22,40,26,36,31,36,36,40,31,41,26,42,57,39,62,34,68,33,73,36,69,39,63,39,32,81,37,78,42,76,45,76,49,75,55,77,62,79,56,84,50,86,46,87,42,87,38,85,34,81,42,80,46,80,49,80,60,79,49,80,46,81,42,81
2161.jpeg,15,37,15,47,15,57,16,66,17,75,21,83,26,91,33,96,42,97,53,97,63,94,72,89,79,82,85,74,88,64,89,55,90,45,19,26,24,23,31,22,38,24,43,28,56,29,63,27,70,26,76,27,82,31,49,38,48,45,46,52,45,59,40,63,42,64,44,66,48,65,51,64,26,37,30,33,35,34,40,39,34,40,29,39,60,41,65,37,70,37,75,41,70,43,65,43,30,75,35,74,41,73,43,74,46,73,52,76,59,79,51,83,45,84,42,84,39,83,35,80,32,76,40,78,43,78,46,78,56,79,46,78,43,78,40,77
2162.jpeg,10,39,11,49,12,59,14,69,17,79,23,87,30,94,40,97,52,98,64,97,73,93,80,86,86,78,89,68,90,58,90,48,91,38,16,34,21,28,28,26,35,27,43,30,55,29,63,26,70,25,78,27,83,32,49,35,49,44,49,53,50,61,41,64,45,65,50,67,55,65,59,62,24,39,28,35,33,35,38,38,33,39,28,40,60,37,65,33,70,34,74,37,70,38,65,38,33,75,39,74,45,73,50,74,55,73,61,72,67,72,61,77,56,81,51,82,46,82,39,80,36,75,45,76,50,76,55,75,64,73,55,76,50,77,45,77
2163.jpeg,9,40,9,49,11,58,13,68,17,76,23,83,30,90,37,96,46,97,56,96,64,91,72,83,79,75,83,65,85,54,87,43,88,32,14,30,19,27,26,27,32,28,38,31,52,31,58,27,66,24,74,25,81,29,45,39,45,47,45,55,45,62,39,65,42,66,45,68,49,66,53,64,21,40,26,37,31,37,35,41,30,42,25,42,57,40,61,36,67,35,71,37,68,40,62,40,30,75,36,74,42,73,46,74,50,73,56,74,64,74,57,81,50,84,46,84,42,84,36,81,33,76,42,77,46,77,50,77,61,75,50,78,46,78,42,77
2164.jpeg,16,42,15,51,14,59,14,67,13,76,16,84,21,90,29,94,38,95,50,96,61,95,70,93,77,88,81,80,84,72,87,63,90,54,21,28,25,22,31,19,38,19,45,22,59,24,67,23,75,25,81,30,85,37,50,34,48,37,47,41,46,45,40,54,43,54,45,55,48,55,51,56,27,37,30,33,35,34,40,37,35,38,30,38,60,40,65,37,71,38,75,43,70,43,65,42,29,73,33,64,40,60,43,62,47,61,53,66,57,75,52,76,45,76,41,76,37,75,33,75,32,72,39,67,43,67,47,68,54,73,46,71,42,70,39,70
2165.jpeg,0,36,1,47,3,58,7,69,13,78,21,86,31,92,41,97,50,97,57,93,61,85,66,77,70,69,73,61,75,52,75,43,74,35,16,32,23,30,29,29,36,29,42,31,54,31,59,28,64,26,68,26,72,28,49,38,51,44,52,50,54,56,44,60,48,61,52,62,55,61,57,59,24,39,28,38,33,38,37,40,33,41,28,41,56,39,60,36,64,35,67,36,64,38,60,39,31,68,39,66,47,66,51,66,55,65,59,65,63,66,59,75,55,80,51,81,46,81,38,77,33,69,47,69,51,69,55,68,61,67,55,74,51,76,46,76
2166.jpeg,12,46,14,56,15,65,17,75,20,84,25,91,34,96,43,98,55,98,67,97,76,93,83,86,87,78,89,68,89,57,88,47,88,37,15,38,19,32,26,29,33,29,40,32,52,31,59,27,67,26,75,28,80,33,47,38,47,45,47,51,47,58,41,63,45,64,49,65,52,63,56,62,25,41,28,38,34,38,38,41,33,42,28,43,58,40,62,36,68,35,72,37,68,40,63,40,36,78,41,75,46,73,50,74,54,73,60,73,66,75,61,79,55,80,51,81,47,81,41,81,38,78,46,76,50,76,54,75,63,75,54,77,50,78,46,78
2167.jpeg,-2,39,0,50,3,61,7,72,12,81,18,90,27,95,38,98,51,97,63,96,72,91,79,83,83,74,86,63,87,53,89,44,89,34,6,28,13,24,21,23,29,25,36,28,55,26,62,24,69,22,76,22,82,25,47,36,48,44,49,51,50,59,41,63,45,65,50,66,54,64,57,62,16,38,21,33,28,34,34,38,28,40,21,40,57,36,62,31,69,30,74,34,70,37,64,37,31,78,38,75,45,72,49,73,54,71,59,73,64,75,60,81,55,84,50,85,45,85,38,84,33,79,45,78,49,78,54,77,61,76,54,77,49,78,45,78
2168.jpeg,16,42,16,51,18,59,21,68,25,77,29,85,35,92,40,96,49,97,59,97,70,94,81,89,90,81,95,71,97,59,97,48,98,37,16,30,20,26,26,25,32,26,38,30,51,29,58,24,67,22,76,24,83,28,44,38,43,45,42,53,41,60,37,64,40,66,43,67,47,66,51,64,23,39,27,36,32,36,37,40,32,41,27,41,57,40,62,35,68,35,74,38,69,40,63,41,32,77,36,75,41,73,44,74,47,73,55,75,64,76,56,83,49,85,45,85,41,85,37,82,34,78,41,78,44,78,48,78,62,77,48,79,45,79,41,79
2169.jpeg,1,34,3,46,5,57,9,69,13,79,20,87,27,94,38,97,49,98,60,97,70,93,78,85,84,76,88,65,91,53,93,42,94,30,6,24,13,22,21,23,28,25,36,28,58,28,65,25,72,22,80,20,88,22,47,36,48,45,48,54,48,63,40,66,44,67,49,68,53,67,57,65,15,34,21,31,27,31,33,36,26,37,20,37,62,36,67,31,74,30,79,32,75,35,68,36,32,79,38,77,44,75,49,76,53,75,59,76,65,77,60,84,54,87,49,88,44,88,38,85,35,80,44,79,49,79,53,79,62,78,53,80,49,81,44,80
217.jpeg,11,41,13,51,15,60,18,70,22,78,27,86,35,92,42,96,52,96,61,94,68,90,75,83,79,74,82,65,83,56,84,46,84,36,17,33,21,29,27,27,34,27,40,28,52,27,58,25,65,24,72,25,77,29,46,35,46,41,46,46,46,52,41,59,44,59,48,59,52,59,55,58,24,38,28,35,33,34,38,37,33,39,28,39,57,36,60,32,66,32,70,35,66,37,61,37,40,75,42,71,46,69,49,69,52,68,56,70,60,73,57,77,53,79,50,80,47,79,43,78,42,74,46,72,49,72,52,71,58,73,52,74,49,75,46,75
2170.jpeg,14,45,15,56,19,66,25,75,30,83,36,90,43,95,49,98,57,98,64,96,73,91,80,83,87,74,92,65,95,53,95,41,94,29,13,31,18,27,23,27,30,28,36,30,53,27,59,23,66,19,73,17,81,18,46,39,47,47,47,56,48,65,43,69,47,70,50,71,54,69,57,67,21,40,25,36,32,36,38,41,32,43,25,43,60,37,63,30,70,29,76,31,72,36,66,37,41,83,44,80,48,78,51,79,54,77,59,78,64,79,60,84,56,87,52,88,49,88,45,87,43,83,49,83,52,83,55,82,62,80,55,80,51,81,48,81
2171.jpeg,-4,39,-4,49,-3,60,0,70,5,80,13,88,23,93,33,97,44,97,53,97,59,92,64,86,68,78,71,70,73,61,75,53,75,45,12,26,19,22,27,20,36,21,43,25,57,27,62,24,68,24,73,26,76,29,51,37,51,44,52,50,53,56,43,64,47,64,50,65,53,65,55,64,20,36,26,32,32,32,37,38,32,40,25,39,56,40,61,35,67,35,70,39,67,42,62,42,31,78,39,74,46,72,49,73,52,73,57,76,59,81,56,83,51,84,47,84,43,84,37,82,34,79,45,78,48,78,52,79,57,80,51,78,48,78,44,78
2172.jpeg,-2,37,-3,48,-3,59,-1,69,2,79,10,87,20,93,31,97,43,98,53,97,61,92,66,86,71,78,74,71,76,63,78,56,78,48,13,28,20,25,29,24,36,27,43,31,58,33,64,31,70,31,75,31,78,35,51,40,52,45,52,50,53,55,42,63,46,64,49,64,52,64,54,64,21,38,27,36,33,36,37,41,32,41,26,41,58,44,63,40,69,41,72,45,68,46,63,46,30,77,38,74,45,72,48,73,52,73,56,75,58,80,54,82,50,83,46,83,43,82,37,80,33,77,44,76,47,77,51,77,56,80,51,78,47,78,44,77
2173.jpeg,11,41,10,50,10,59,10,68,10,77,13,86,19,91,27,95,38,96,50,96,61,96,71,93,77,87,81,79,84,70,87,62,90,52,18,27,23,21,29,18,36,18,43,21,58,24,65,22,74,23,80,28,84,35,48,32,47,36,45,39,44,43,38,53,41,54,43,55,46,55,50,55,24,36,28,32,33,32,38,36,33,37,28,37,59,39,64,36,70,37,75,42,69,42,64,41,28,72,33,64,38,61,42,62,46,61,52,66,56,74,50,75,44,75,40,75,37,74,32,74,31,71,38,67,42,67,45,67,53,73,45,70,41,70,37,69
2174.jpeg,18,42,17,51,18,60,22,69,26,77,30,85,35,92,41,95,49,95,59,96,70,95,81,91,90,84,95,75,97,63,98,51,98,39,16,27,19,23,24,23,30,24,35,28,47,27,56,23,65,21,74,24,82,27,41,39,40,46,39,53,37,60,34,65,37,67,40,68,44,67,48,66,23,38,25,35,31,34,36,39,31,40,25,40,56,40,61,34,67,34,73,38,68,41,62,41,32,80,33,78,37,76,40,78,44,77,53,79,61,81,54,87,47,88,42,88,39,87,35,84,34,81,38,81,41,81,45,81,58,82,46,82,42,81,38,81
2176.jpeg,5,38,6,50,7,62,9,73,12,84,18,94,26,101,36,105,47,106,57,104,68,99,78,93,86,84,92,73,94,61,95,49,96,38,9,34,14,27,23,25,32,26,41,28,52,29,62,26,72,26,82,29,88,35,46,37,45,45,45,53,45,61,36,67,40,69,45,69,50,68,54,67,19,37,24,34,30,34,35,38,29,39,24,39,60,39,65,35,71,35,75,38,71,39,66,40,28,86,34,83,40,81,45,82,50,81,57,82,63,85,57,88,51,89,45,89,40,89,34,88,31,86,40,84,45,85,50,84,60,85,51,85,45,85,40,85
2177.jpeg,11,50,11,60,13,70,15,79,19,87,25,93,33,97,42,98,51,98,62,97,71,95,79,91,85,84,89,76,91,67,93,58,95,48,13,33,17,26,25,24,33,23,41,25,56,25,65,22,73,22,81,24,87,29,49,35,48,39,48,43,48,48,41,59,45,59,49,59,53,58,57,58,21,41,26,36,32,35,38,40,32,42,26,42,62,38,67,33,74,33,79,37,74,39,68,40,35,77,40,71,45,67,49,68,52,66,59,70,65,75,59,78,54,79,49,80,45,80,40,79,38,76,45,73,49,73,53,72,62,75,53,73,49,73,45,73
2179.jpeg,15,42,15,52,16,62,18,72,21,81,27,89,34,94,42,97,51,97,62,97,72,94,83,90,91,83,95,73,96,63,96,52,96,41,18,29,22,25,28,25,34,26,41,29,50,28,59,25,67,23,76,23,84,27,45,37,45,44,44,50,43,57,39,64,42,65,46,65,50,64,54,63,24,40,28,37,33,37,38,41,33,43,28,43,60,40,65,36,71,35,76,37,72,40,66,41,36,80,38,76,43,73,47,74,52,73,58,75,64,78,59,82,53,83,48,84,43,84,39,83,38,80,43,78,47,78,52,77,62,78,52,77,47,78,43,78
218.jpeg,8,43,9,53,11,63,13,72,15,81,19,89,26,94,35,97,45,98,56,97,65,94,72,89,77,81,79,72,81,63,83,54,84,44,14,33,19,27,26,25,33,25,41,27,54,28,60,26,68,25,75,27,80,32,47,38,47,45,47,51,47,58,39,64,43,65,47,66,51,65,55,64,22,40,26,36,32,36,37,41,31,42,26,42,58,41,63,37,68,36,72,40,69,42,63,42,32,80,37,77,43,76,47,77,50,76,55,78,60,81,55,84,50,86,46,85,42,85,37,84,34,80,43,80,47,80,50,80,58,81,50,80,46,80,42,80
2182.jpeg,13,39,14,48,16,57,17,66,19,75,24,83,31,90,39,96,49,97,60,95,69,91,78,85,85,77,88,67,90,57,91,47,92,36,17,30,19,25,25,23,31,23,37,25,55,24,62,21,69,21,76,23,81,27,45,35,45,41,45,48,44,54,39,58,42,59,46,60,50,59,54,57,24,37,28,35,33,34,38,38,33,39,28,39,57,37,62,33,67,33,72,36,67,37,62,37,30,68,36,66,43,65,48,65,53,64,61,64,69,66,62,74,54,78,48,78,43,78,36,75,32,69,43,68,48,68,53,67,67,67,53,74,48,74,43,74
2183.jpeg,7,41,8,51,11,62,14,72,18,81,25,89,34,95,44,98,55,98,66,97,76,92,84,85,90,76,93,65,94,54,94,43,93,32,10,33,15,28,21,26,28,27,35,30,53,28,60,24,67,21,76,21,83,25,45,37,45,45,46,52,46,59,40,64,44,66,48,67,53,65,57,62,20,40,25,37,30,37,36,40,30,42,25,42,58,37,63,33,69,32,74,34,70,37,64,38,33,76,39,75,45,73,50,74,55,72,61,72,70,72,63,78,57,82,52,83,47,83,40,82,36,77,45,77,50,77,55,76,67,73,56,76,51,78,46,77
2184.jpeg,2,37,3,48,5,59,8,70,12,79,19,87,29,93,39,96,49,97,58,95,64,88,70,81,75,72,77,63,79,54,79,45,78,35,13,28,19,22,27,20,34,21,42,24,59,25,64,23,69,22,74,24,77,28,52,33,53,42,54,50,55,58,44,60,49,62,53,63,57,62,59,60,23,34,28,31,33,31,38,35,33,36,28,36,58,36,62,32,68,32,71,35,68,37,63,37,31,71,39,69,47,67,52,68,56,67,60,67,64,69,60,77,56,81,51,82,46,81,39,78,34,71,47,70,52,70,56,69,61,70,56,76,51,77,46,77
2185.jpeg,-7,36,-7,49,-5,63,-3,75,2,85,11,94,21,99,34,101,46,100,55,98,61,92,65,85,68,76,71,67,74,58,76,48,77,39,8,30,17,26,27,25,37,26,47,29,59,31,65,28,72,26,77,26,80,31,53,38,54,47,55,56,57,66,43,68,48,70,52,72,56,71,59,68,18,38,24,35,31,36,36,39,30,41,23,41,59,39,64,35,70,35,73,37,70,40,65,40,30,83,38,81,46,80,50,81,55,80,58,81,60,83,57,86,53,88,49,88,44,89,37,87,33,84,45,83,50,83,54,83,58,83,54,82,49,83,45,83
2187.jpeg,-4,34,-4,48,-2,61,-1,74,4,86,13,96,23,104,37,108,50,108,61,104,70,97,78,88,84,78,89,68,92,57,94,46,95,35,3,25,11,21,21,21,31,24,40,28,61,28,69,24,76,20,85,19,92,22,50,37,51,47,52,57,53,67,41,71,46,72,51,74,55,73,59,71,14,36,20,32,28,33,34,38,27,40,20,39,62,38,68,33,76,32,81,35,77,39,70,39,25,84,35,85,44,84,50,85,55,83,62,83,68,83,63,90,56,94,49,95,43,95,34,92,29,85,44,88,50,88,55,88,65,85,55,87,49,88,43,88
2188.jpeg,-4,41,-3,52,-1,64,1,75,6,84,13,92,24,96,37,99,48,99,58,98,67,94,73,87,77,79,79,69,80,60,81,50,81,40,8,30,16,26,25,25,33,25,42,29,57,29,63,26,70,24,76,24,81,28,50,37,51,46,53,55,54,63,43,68,48,69,52,70,56,69,59,67,18,38,23,35,30,35,35,40,29,41,23,41,58,40,63,35,69,34,74,37,70,40,64,41,31,81,39,80,47,79,51,80,55,79,60,79,64,80,60,85,55,87,51,87,46,87,39,86,34,82,47,83,51,83,55,82,61,81,55,81,51,82,47,82
219.jpeg,9,41,11,51,13,61,15,71,19,79,25,87,32,93,40,97,49,97,59,97,67,94,74,88,80,80,83,71,85,61,86,50,87,40,16,30,21,26,28,25,35,26,41,29,52,29,59,27,67,26,74,27,80,31,47,36,47,41,47,47,47,52,41,59,44,60,48,61,52,60,56,59,23,38,27,34,33,34,38,39,32,40,27,40,58,39,62,35,68,34,73,38,69,40,63,40,36,76,40,71,45,69,49,70,52,69,58,71,62,76,58,80,53,83,49,84,45,83,41,80,39,76,45,73,49,73,53,73,59,76,53,77,49,78,45,77
2190.jpeg,7,53,11,63,15,73,20,81,27,89,36,95,46,98,58,101,68,100,78,96,84,90,90,81,92,71,92,60,91,49,89,37,86,27,12,44,14,37,21,34,27,33,35,33,48,28,54,24,60,22,67,21,73,25,45,38,47,44,49,51,52,57,46,65,50,65,54,65,58,62,61,60,23,47,25,43,30,41,35,43,31,46,27,47,56,37,58,32,63,31,68,32,65,35,60,36,44,83,48,79,53,75,56,75,60,73,65,73,71,74,68,79,64,83,60,85,56,86,50,87,46,83,54,78,57,78,61,76,69,74,62,78,58,80,54,81
2191.jpeg,4,48,4,56,7,64,12,71,17,78,22,84,27,91,32,96,40,97,50,96,61,92,70,86,78,78,83,68,84,56,83,45,80,33,-1,35,1,33,4,33,8,34,11,36,24,32,30,28,38,26,46,26,54,28,19,43,19,51,18,59,17,67,17,69,20,71,23,72,27,70,30,68,5,43,7,40,13,40,17,44,12,45,8,45,33,42,36,37,42,35,48,37,44,41,38,42,22,80,21,78,23,77,26,78,30,76,39,76,48,76,42,81,35,85,30,86,27,86,24,83,23,81,25,81,27,81,32,81,45,77,32,79,28,80,25,79
2192.jpeg,9,47,9,56,10,65,10,75,13,83,18,90,26,94,35,98,47,99,60,99,71,97,82,93,90,86,94,77,95,67,96,57,97,46,14,34,17,28,24,24,31,23,38,25,56,24,64,22,72,24,79,27,84,34,47,35,46,41,46,47,46,53,38,59,42,60,46,61,51,60,56,59,23,39,27,36,32,36,37,39,32,39,27,40,60,38,64,35,70,36,74,39,70,39,65,39,29,73,35,69,42,68,47,69,53,68,61,70,68,74,61,79,53,80,47,81,41,80,34,78,31,73,42,71,47,72,53,71,65,74,53,76,47,77,41,76
2193.jpeg,17,45,18,54,20,63,24,71,29,79,34,87,40,94,48,99,57,100,67,99,78,95,87,88,94,78,97,66,98,53,98,40,98,27,11,35,15,31,20,30,26,30,32,32,46,28,54,25,63,23,72,22,82,25,40,39,41,47,41,55,42,63,39,68,42,69,45,69,49,67,53,65,19,42,23,39,29,38,35,42,29,44,23,44,55,38,60,33,67,32,73,34,68,37,62,38,38,80,41,77,44,76,48,77,53,75,60,75,69,76,63,82,56,86,51,87,46,87,42,85,40,80,45,80,49,80,54,79,66,77,55,79,49,80,45,80
2194.jpeg,23,44,23,53,26,61,30,69,35,77,40,83,45,89,51,94,58,95,67,93,76,89,85,82,92,75,96,66,97,55,95,44,93,32,22,34,24,30,28,29,33,30,38,33,47,30,54,27,61,26,68,26,74,29,44,39,44,46,44,53,44,60,42,63,44,65,48,65,51,63,55,61,29,42,32,38,36,38,40,41,36,42,32,43,56,38,59,35,63,34,67,36,64,38,60,39,44,75,46,73,48,71,51,71,54,70,59,70,65,70,61,74,56,77,53,78,50,78,47,77,46,75,49,74,51,74,54,73,64,71,55,73,52,74,49,74
2195.jpeg,6,49,7,58,8,67,10,77,14,85,21,91,30,96,40,98,51,98,61,98,71,95,80,89,85,81,88,72,89,62,89,53,89,43,13,34,17,29,23,26,30,25,37,28,54,27,61,23,69,23,76,25,81,30,46,36,47,42,48,47,48,53,41,60,45,61,49,61,52,60,56,59,21,41,26,38,31,38,36,41,31,42,25,42,58,39,63,35,68,35,73,37,68,39,63,39,30,75,36,69,44,67,49,67,54,66,62,68,68,73,63,81,55,85,50,86,44,85,36,82,32,75,44,71,49,71,54,70,66,73,55,80,49,81,44,80
2196.jpeg,4,19,1,32,-1,45,-2,58,-1,70,3,82,10,91,19,97,30,100,40,99,48,95,56,88,62,81,67,73,72,64,76,55,80,46,17,19,26,17,35,19,43,23,50,29,60,32,67,32,73,32,79,34,81,39,53,37,52,45,51,54,49,62,37,63,41,65,44,68,48,68,51,67,25,28,30,28,36,29,39,34,34,34,28,32,58,40,63,37,68,39,71,43,67,43,62,42,22,74,29,74,36,75,40,78,45,77,48,79,51,81,46,84,42,86,37,86,32,84,27,80,24,75,35,78,39,79,44,79,49,81,43,80,39,80,34,79
2197.jpeg,4,42,5,53,7,63,10,74,14,83,21,91,30,97,41,100,53,100,65,99,75,94,83,87,89,78,91,68,91,57,91,47,91,37,8,35,13,28,21,26,29,27,38,30,54,28,62,24,69,22,78,23,83,29,46,37,47,44,48,52,48,60,39,64,44,66,49,67,54,65,58,63,19,40,24,37,30,36,35,39,30,41,24,42,58,38,62,34,68,34,73,36,69,38,63,39,30,79,36,75,43,73,50,73,57,72,64,72,72,75,66,83,58,86,51,88,44,88,36,86,33,80,44,77,50,77,57,76,69,76,58,81,51,82,44,82
2198.jpeg,7,28,7,39,8,49,10,60,13,70,18,80,25,89,34,95,45,97,56,95,65,89,72,81,78,71,81,61,83,51,86,42,87,31,14,24,20,22,27,23,33,25,40,28,58,30,64,27,71,26,77,25,83,28,49,38,48,45,48,53,48,61,41,64,44,65,47,66,50,66,53,65,21,34,25,31,31,32,36,38,30,38,24,37,60,39,65,34,71,33,75,36,71,39,66,40,33,76,38,74,43,73,47,74,51,73,55,75,60,78,56,83,51,85,46,85,42,85,37,82,36,77,42,77,47,78,51,77,58,78,51,79,47,79,42,78
2199.jpeg,1,42,1,53,1,64,3,75,9,85,18,91,28,96,38,98,49,98,58,97,64,93,69,86,74,78,77,69,80,60,80,51,79,42,16,31,23,27,32,25,40,27,48,30,58,30,64,28,70,26,76,27,79,30,54,38,55,45,56,52,57,59,43,64,48,65,54,66,59,65,63,63,24,39,29,36,35,36,40,40,35,41,29,40,60,41,65,37,70,36,74,39,70,41,65,41,30,76,39,73,47,72,52,72,57,71,61,73,64,75,60,81,56,84,51,85,46,84,38,82,32,76,47,75,52,75,56,75,62,76,56,78,51,79,46,79
22.jpeg,6,43,7,53,9,63,11,73,15,82,21,90,29,95,39,98,49,99,59,98,69,96,77,91,83,83,86,73,88,63,89,53,90,42,12,33,16,27,24,24,32,25,40,28,53,28,61,24,70,24,78,27,83,34,48,35,48,40,48,45,48,50,40,59,44,60,48,60,52,60,56,59,21,38,25,35,31,35,37,38,31,39,25,39,58,39,63,35,69,35,74,38,69,40,64,39,34,78,39,72,44,69,48,71,52,69,58,72,63,78,58,82,53,84,49,85,45,84,39,82,37,78,44,74,48,75,52,74,60,77,52,77,49,77,45,77
220.jpeg,6,60,8,69,9,78,10,87,14,94,20,98,29,101,39,101,49,101,60,100,70,99,78,96,84,90,86,82,86,73,87,64,88,54,10,42,14,34,22,28,31,26,40,28,50,27,59,25,69,26,77,30,81,38,46,37,46,41,46,44,47,49,39,62,43,61,47,61,50,61,54,61,19,45,24,40,30,39,35,44,30,45,24,45,57,42,62,37,68,37,73,42,68,43,63,43,30,81,37,75,43,72,47,72,52,71,58,74,64,80,58,80,52,80,47,80,43,80,37,81,33,80,43,76,47,76,52,76,61,79,52,76,47,76,43,76
2200.jpeg,9,34,8,44,8,55,8,65,10,74,14,83,20,90,27,96,37,98,47,98,56,94,64,88,70,79,74,70,77,61,80,51,82,41,16,26,22,23,29,22,36,25,43,29,59,30,65,27,72,27,77,29,81,33,50,38,49,46,48,53,47,61,38,63,41,65,45,66,50,66,53,65,23,34,29,32,35,33,39,38,34,38,28,37,58,41,63,37,69,37,72,41,69,43,63,42,27,73,34,72,40,72,44,74,48,74,53,76,57,78,51,82,46,84,42,83,37,82,32,79,29,74,40,76,44,77,48,77,55,78,47,78,43,78,39,77
